21411672,5,64473
21411672,6,26045
21411672,7,48352
21411672,8,37431
21411672,9,51309
21411672,10,28202
21411646,0,79886
21411646,1,49127
21411646,2,16206
21411646,3,63575
21411646,4,18951
21411646,5,21579
21411646,6,21772
21409869,0,26706
21409838,0,52650
21409838,1,22042
21406334,0,23104
21406334,1,30951
21406334,2,53964
21406232,0,23656
21406232,1,11474
21406232,2,16289
21406232,3,3504
21406232,4,13072
21406232,5,40355
21406232,6,74289
21406232,7,61066
21406232,8,16040
21406232,9,30399
21406232,10,71961
21406232,11,40188
21406232,12,16287
21406232,13,16473
21406232,14,10244
21404775,0,55464
21404775,1,5592
21404775,2,59193
21404775,3,30558
21404775,4,13694
21404775,5,45901
21404775,6,14592
21404775,7,26980
21404775,8,68281
21404775,9,43189
21404775,10,20884
21404508,0,13813
21404332,0,19760
21404332,1,64862
21404332,2,79053
21404332,3,53744
21404332,4,75594
21404332,5,11634
21404332,6,77891
21404332,7,77955
21404332,8,75769
21404332,9,80621
21403025,0,1566
21403025,1,46925
21403025,2,43224
21403025,3,73489
21402906,0,32708
21402906,1,9795
21402906,2,47109
21402906,3,60972
21402906,4,26003
21402906,5,73643
21402906,6,23347
21402906,7,34459
21402499,0,32774
21402499,1,66929
21402499,2,66775
21402499,3,16061
21402499,4,
21402498,0,63653
21402498,1,2786
21402498,2,10782
21402140,0,41241
21402140,1,29658
21402123,0,56123
21402123,1,7368
21402123,2,30793
21401584,0,60194
21401584,1,20017
21401584,2,60306
21400933,0,76002
21400933,1,75981
21400933,2,52197
21400932,0,31106
21400932,1,65178
21400932,2,64074
21400932,3,38040
21400932,4,65268
21400929,0,3524
21400929,1,37518
21400926,0,30655
21400926,1,22006
21400926,2,65066
21400926,3,30765
21400926,4,37518
21400926,5,37529
21400926,6,69564
21400926,7,30926
21399525,0,1673
21399525,1,77434
21399523,0,75690
21399523,1,19292
21399523,2,35126
21399523,3,12092
21399523,4,14577
21399523,5,76972
21399523,6,65851
21399519,0,25248
21399519,1,58008
21399518,0,30233
21399518,1,66083
21399517,0,41897
21399517,1,41891
21399517,2,33243
21399517,3,36945
21399515,0,26591
21399515,1,56945
21399515,2,5774
21399515,3,70287
21399515,4,72526
21399515,5,2620
21399515,6,57047
21399515,7,18347
21399515,8,15720
21399513,0,66083
21399510,0,36945
21399510,1,79869
21399509,0,74015
21399509,1,36945
21398377,0,71745
21398377,1,14808
21398377,2,10050
21398377,3,65525
21398377,4,71356
21398377,5,63853
21398377,6,28216
21398208,0,3044
21398208,1,33049
21398208,2,25756
21398207,0,77196
21398207,1,76418
21398207,2,67800
21398175,0,73074
21398175,1,70600
21398175,2,3734
21398175,3,45213
21398175,4,49918
21398175,5,73072
21398175,6,78317
21398175,7,71758
21398175,8,72897
21398175,9,21996
21398175,10,36573
21398175,11,46988
21398175,12,30926
21397991,0,22416
21397991,1,56608
21397991,2,8267
21397991,3,73322
21397468,0,74518
21397468,1,50761
21397468,2,19320
21397468,3,30266
21397468,4,60222
21397468,5,3039
21397468,6,38466
21397468,7,57364
21397222,0,76875
21397222,1,29065
21397222,2,4065
21397222,3,28163
21397222,4,12930
21397222,5,17426
21397171,0,63799
21397171,1,25282
21397171,2,43890
21397171,3,24747
21397166,0,10100
21397166,1,56771
21397166,2,24405
21397166,3,64008
21397163,0,50304
21397163,1,5121
21396968,0,55718
21396968,1,13086
21396968,2,28456
21396833,0,79768
21396833,1,54428
21396833,2,11003
21396833,3,72028
21396833,4,61008
21396450,0,24212
21396450,1,42652
21396450,2,32716
21396450,3,29982
21396450,4,36352
21396450,5,16691
21396429,0,79218
21396429,1,71330
21396429,2,16804
21396429,3,29635
21396429,4,71210
21396429,5,41466
21396429,6,79317
21396429,7,37257
21396429,8,71331
21395573,0,78163
21395572,0,555
21395572,1,59554
21395572,2,57544
21395571,0,44893
21395569,0,49047
21395569,1,28320
21395569,2,16642
21395568,0,17117
21395568,1,19420
21395568,2,24366
21395568,3,55297
21395568,4,27143
21395568,5,14326
21395567,0,73896
21395567,1,22429
21395567,2,77098
21395567,3,4067
21395567,4,33654
21395567,5,47005
21395360,0,42753
21395191,0,37088
21393101,0,32861
21393101,1,27476
21393101,2,49815
21393101,3,31387
21393098,0,37850
21393098,1,32953
21393098,2,30792
21393098,3,73633
21393098,4,46661
21393098,5,54484
21393098,6,42619
21393098,7,38234
21393097,0,1442
21393097,1,48084
21393097,2,21608
21393097,3,55997
21393097,4,73944
21393097,5,70632
21393097,6,55971
21393097,7,67117
21393097,8,55348
21393097,9,61558
21393095,0,32409
21393095,1,44901
21393095,2,31997
21393095,3,37403
21393095,4,13116
21393095,5,63738
21393095,6,36516
21393094,0,74015
21393094,1,56299
21393094,2,41897
21393094,3,36043
21393094,4,13725
21393094,5,36945
21393093,0,66939
21393093,1,48393
21393093,2,217
21393092,0,13960
21393092,1,78789
21393092,2,21495
21393092,3,48478
21393092,4,10911
21393091,0,16965
21393091,1,37228
21393091,2,37029
21393091,3,44597
21393089,0,81861
21393089,1,32040
21393089,2,81842
21393089,3,8251
21393089,4,81813
21391884,0,26436
21391884,1,41038
21391884,2,69829
21391884,3,58515
21391884,4,47828
21391248,0,71745
21391248,1,65525
21391248,2,71357
21391248,3,28216
21391248,4,10050
21391233,0,40558
21391233,1,78580
21391233,2,80483
21391233,3,41622
21391233,4,11370
21391233,5,34736
21391233,6,77694
21390405,0,1004
21390405,1,453
21388910,0,21213
21388910,1,9259
21388910,2,73369
21388910,3,3394
21388910,4,45104
21388910,5,44694
21388910,6,47905
21388910,7,24411
21388910,8,22660
21388909,0,26436
21388909,1,41038
21388909,2,69843
21388909,3,47808
21388909,4,69829
21388909,5,58515
21388909,6,77391
21388909,7,77444
21388909,8,52577
21388909,9,60356
21388909,10,47828
21388578,0,32662
21388578,1,59268
21388578,2,10800
21387700,0,45330
21387700,1,65075
21387700,2,62450
21386867,0,66162
21386814,0,16379
21386814,1,23146
21386814,2,38359
21386677,0,19164
21385654,0,12085
21385654,1,75523
21385654,2,64854
21385654,3,16128
21385654,4,72245
21385654,5,11862
21385654,6,12463
21385654,7,30143
21385654,8,41178
21385101,0,79026
21385101,1,50355
21385101,2,38059
21385101,3,79028
21385101,4,79618
21385101,5,74989
21384700,0,32548
21384700,1,66509
21384293,0,61086
21384293,1,17334
21384293,2,31585
21383651,0,45495
21383651,1,7561
21383651,2,58055
21383651,3,33009
21383651,4,36780
21383651,5,8213
21383325,0,22668
21383325,1,21515
21383325,2,13477
21383325,3,72130
21383325,4,49328
21383325,5,46133
21383325,6,70235
21383325,7,5914
21383325,8,67382
21382862,0,14519
21382862,1,46831
21382862,2,46038
21382862,3,19914
21382862,4,45983
21382862,5,20863
21382692,0,35961
21382442,0,41908
21382096,0,72759
21382096,1,68500
21382096,2,52151
21382096,3,33199
21382096,4,29350
21382096,5,52093
21382096,6,74578
21382096,7,47643
21381863,0,40959
21381863,1,8236
21381863,2,79910
21381863,3,8510
21381863,4,67659
21378970,0,5586
21378970,1,5544
21378970,2,32504
21378970,3,879
21378523,0,43593
21378523,1,39538
21378523,2,1526
21378425,0,12445
21378425,1,37689
21378425,2,27885
21378425,3,64453
21377693,0,53188
21377693,1,1364
21377693,2,35982
21377693,3,74737
21377693,4,28061
21377332,0,1017
21377332,1,17247
21377332,2,24122
21377332,3,51909
21377332,4,66578
21377332,5,60963
21377332,6,53087
21377331,0,50783
21377331,1,73697
21377331,2,34930
21377331,3,63769
21377331,4,15940
21377331,5,42250
21377331,6,26650
21377330,0,40992
21377330,1,39967
21377330,2,57919
21377330,3,54975
21377330,4,52220
21377330,5,54970
21377330,6,30218
21376786,0,19759
21376786,1,42383
21376786,2,11648
21376786,3,64861
21376786,4,53740
21376786,5,75730
21376781,0,24519
21376781,1,8573
21376638,0,77771
21376638,1,40629
21376638,2,78443
21376638,3,67707
21376638,4,39975
21376638,5,80571
21376637,0,73978
21376637,1,23262
21376637,2,53503
21376637,3,23320
21376637,4,14245
21376037,0,21591
21376037,1,18502
21376037,2,21821
21376023,0,66919
21376023,1,71107
21376023,2,80240
21376023,3,80305
21376023,4,40740
21376023,5,40538
21376023,6,11950
21376023,7,80150
21376023,8,33553
21376023,9,80431
21375045,0,650
21374831,0,54559
21374831,1,199
21374831,2,58852
21374831,3,50758
21371918,0,32686
21371918,1,18365
21371719,0,34950
21371719,1,40249
21371719,2,43678
21371719,3,48870
21371023,0,68191
21371023,1,16251
21371023,2,76168
21371023,3,27925
21371023,4,79684
21371023,5,15779
21371021,0,74079
21371021,1,81778
21371021,2,25824
21371021,3,58930
21371021,4,76532
21371021,5,41293
21371021,6,8432
21371020,0,45767
21371020,1,58950
21371020,2,70860
21371020,3,78287
21371020,4,77427
21371019,0,22328
21371019,1,72680
21371019,2,29428
21371019,3,69236
21371019,4,52784
21371019,5,38249
21371019,6,69170
21370991,0,77798
21370991,1,75771
21370991,2,47730
21370991,3,40603
21370991,4,79501
21370991,5,80496
21370991,6,20221
21370991,7,70012
21368285,0,22313
21368285,1,6085
21368285,2,17795
21368285,3,59515
21368285,4,47383
21368285,5,40965
21368285,6,20711
21368285,7,44673
21368285,8,17998
21368285,9,62497
21368285,10,70809
21367668,0,5548
21367668,1,2870
21367668,2,69391
21367668,3,57090
21367585,0,47598
21367585,1,52172
21367585,2,27097
21367585,3,30639
21367585,4,43309
21367585,5,27102
21367585,6,45323
21367585,7,45311
21366558,0,57990
21366558,1,35929
21366558,2,30303
21366558,3,28565
21366558,4,36851
21366558,5,60464
21366558,6,32063
21366557,0,81721
21366557,1,53115
21366557,2,81924
21366557,3,81813
21366557,4,16748
21366557,5,81310
21366557,6,8251
21366556,0,18719
21366556,1,65443
21366556,2,48278
21366556,3,66424
21366556,4,63425
21366556,5,44992
21366556,6,4626
21366556,7,70588
21366556,8,25792
21366556,9,7996
21366555,0,9362
21366555,1,34462
21366555,2,10291
21366555,3,45637
21366555,4,35961
21366555,5,76091
21366554,0,31031
21366554,1,80410
21366554,2,35892
21366554,3,40106
21366554,4,498
21366554,5,31032
21366554,6,29132
21365309,0,12304
21365309,1,29257
21365309,2,32910
21365309,3,33574
21365309,4,35249
21365309,5,68524
21365309,6,32892
21365309,7,30752
21364521,0,12227
21364521,1,17801
21362451,0,58480
21362451,1,4255
21362451,2,74267
21361758,0,71081
21361758,1,18353
21361758,2,76951
21361758,3,52552
21361740,0,55367
21361740,1,67372
21361740,2,5632
21360594,0,64862
21360594,1,77955
21360594,2,53746
21360594,3,19760
21360594,4,40527
21360594,5,11634
21360594,6,75594
21360594,7,77894
21360594,8,77936
21360594,9,75772
21360158,0,5548
21360158,1,68198
21360158,2,34093
21360158,3,74454
21360158,4,54110
21360059,0,57456
21360059,1,79673
21360059,2,12751
21360059,3,4866
21360059,4,76524
21360059,5,33155
21360059,6,34034
21360059,7,3296
21359440,0,63653
21359440,1,2786
21359440,2,70631
21359440,3,24388
21359440,4,10782
21359436,0,2212
21359436,1,40033
21359434,0,70631
21359434,1,2786
21359434,2,57695
21359434,3,10782
21359434,4,63653
21359430,0,73684
21359430,1,62135
21359430,2,10376
21359430,3,28514
21359430,4,78190
21359430,5,10926
21359430,6,9462
21359430,7,10707
21359430,8,9992
21359430,9,1907
21359430,10,10784
21359430,11,49665
21359418,0,22287
21359418,1,25729
21359418,2,67108
21359418,3,63181
21359418,4,25635
21358545,0,30980
21358545,1,6611
21358545,2,38844
21358356,0,65088
21358356,1,78915
21358356,2,78921
21358356,3,30140
21358356,4,11671
21358356,5,41378
21356585,0,58766
21356585,1,27971
21356585,2,8828
21356585,3,8530
21356577,0,37005
21356577,1,79894
21356577,2,16225
21356577,3,56439
21356577,4,34205
21356577,5,2096
21356577,6,67890
21356577,7,55912
21356577,8,36009
21356577,9,7861
21356577,10,72638
21355881,0,59582
21355881,1,25770
21355881,2,9728
21355881,3,14553
21355857,0,14783
21355857,1,57632
21355857,2,21841
21355857,3,70335
21355857,4,20592
21355857,5,51720
21355857,6,54785
21355857,7,13662
21354976,0,71869
21354976,1,20153
21354976,2,4510
21354976,3,25590
21354976,4,26107
21354976,5,4852
21354976,6,10857
21354864,0,16960
21354864,1,66487
21354864,2,69184
21354864,3,56029
21354864,4,57369
21354864,5,32672
21354863,0,38185
21354863,1,54211
21354830,0,10381
21354830,1,52720
21354830,2,7893
21354830,3,7547
21354830,4,74882
21354830,5,39927
21354830,6,24309
21354830,7,73411
21354830,8,15610
21354624,0,29876
21354624,1,42339
21354624,2,80353
21354624,3,80558
21354624,4,75840
21354624,5,79496
21354624,6,32277
21354624,7,57489
21354624,8,69868
21354624,9,11653
21354624,10,80360
21354624,11,41724
21354270,0,40578
21354270,1,45784
21354270,2,54009
21354270,3,19829
21354270,4,24881
21354270,5,69520
21354270,6,42997
21354270,7,57022
21354269,0,32650
21354269,1,51723
21354269,2,56744
21354268,0,7121
21354267,0,81799
21354266,0,45767
21354266,1,77427
21353646,0,79942
21353646,1,37491
21353646,2,67149
21353646,3,58857
21353634,0,36173
21353634,1,45266
21353634,2,36583
21353634,3,34329
21353634,4,28812
21353634,5,30896
21353634,6,45226
21353634,7,69547
21353634,8,30652
21353632,0,30772
21353632,1,45266
21353632,2,30896
21353632,3,45226
21353632,4,47047
21353632,5,69547
21353632,6,30652
21353602,0,399
21353602,1,536
21353602,2,7557
21353479,0,34924
21353479,1,19610
21353479,2,24757
21353345,0,18106
21353345,1,44805
21353345,2,24535
21353345,3,56999
21353345,4,10264
21352708,0,80872
21352708,1,16463
21352708,2,57265
21352708,3,25562
21352361,0,74201
21352361,1,641
21352361,2,52512
21352361,3,12100
21352361,4,14554
21351832,0,68296
21351832,1,41537
21351832,2,64147
21351832,3,69930
21351832,4,8917
21351832,5,43272
21351830,0,28413
21351830,1,48990
21351830,2,4496
23189339,0,44593
23189339,1,38446
23189339,2,59815
23189339,3,17528
21350425,0,56730
21350425,1,30471
21350425,2,33263
21350425,3,62591
21349720,0,5554
21349720,1,55973
21348289,0,18428
21348289,1,13907
21321347,0,60727
21321347,1,46075
21347865,0,75783
21347865,1,19732
21347865,2,77969
21347865,3,80488
21346733,0,55949
21346733,1,28134
21346733,2,62061
21346733,3,65194
21346733,4,9147
21346733,5,45562
21346660,0,75038
21346660,1,81811
21346660,2,16750
21346660,3,77819
21346660,4,16914
21346660,5,39884
21346660,6,58751
21346660,7,35925
21346660,8,67567
21346658,0,61068
21346658,1,69816
21346658,2,54183
21346658,3,45843
21346658,4,59562
21346658,5,14069
21346658,6,4852
21346658,7,23901
21346658,8,20628
21346658,9,11506
21346658,10,43957
21345740,0,58857
21345740,1,37491
21345740,2,8820
21345740,3,26702
21345740,4,32944
21345653,0,34790
21345653,1,22411
21345653,2,64830
21345653,3,12937
21345653,4,6062
21345626,0,24178
21343943,0,23289
21343943,1,80404
21343943,2,42946
21343943,3,63531
21343607,0,48291
21343607,1,43868
21343607,2,3912
21343607,3,60403
21342359,0,69892
21342359,1,69442
21342359,2,2612
21342359,3,30767
21342359,4,72948
21342359,5,69908
21342359,6,49688
21342359,7,51112
21342359,8,3524
21342359,9,43313
21342118,0,15587
21342118,1,15508
21342118,2,44154
21342118,3,11000
21342118,4,57575
21342118,5,67163
21342118,6,74614
21342118,7,10463
21341229,0,22713
21341229,1,7029
21341228,0,9492
21341228,1,25651
21341228,2,22735
21341228,3,21901
21341228,4,73657
21341220,0,59909
21341220,1,61651
21341220,2,1848
21341220,3,70542
21341220,4,2450
21341220,5,22726
21339665,0,46529
21339665,1,3935
21339665,2,11980
21339665,3,31387
21339661,0,70932
21339660,0,65985
21339659,0,49282
21339656,0,24185
21339656,1,16420
21339656,2,564
21339656,3,46212
21339656,4,62685
21339655,0,31952
21339655,1,53836
21339655,2,37681
21339655,3,72975
21339655,4,66831
21339655,5,11139
21339654,0,56804
21339654,1,66081
21339654,2,70806
21339654,3,31567
21339379,0,29771
21339379,1,11949
21339379,2,9550
21339379,3,69837
21339379,4,78084
21339379,5,20217
21339379,6,42370
21339379,7,78021
21339379,8,20085
21339379,9,78039
21339087,0,43950
21339087,1,8426
21339087,2,80900
21339087,3,1416
21339087,4,56162
21339087,5,5678
21339087,6,68102
21339087,7,21244
21339087,8,20585
21339087,9,7469
21338669,0,74201
21338669,1,41957
21338669,2,39183
21338669,3,13725
21338669,4,12100
21338669,5,71118
21338042,0,17759
21336007,0,68325
21336007,1,23698
21336007,2,6714
21335542,0,48685
21335542,1,77181
21335542,2,50872
21334984,0,26789
21334984,1,16379
21334984,2,74319
21334984,3,5984
21334984,4,5269
21334984,5,38889
21334984,6,75219
21334984,7,67286
21334984,8,65245
21334984,9,67269
21334983,0,68198
21334983,1,68200
21334927,0,39011
21334537,0,22501
21334537,1,14557
21334537,2,38393
21334537,3,49070
21334537,4,30850
21334537,5,57578
21334265,0,28467
21334265,1,42092
21334265,2,63771
21334265,3,6995
21334178,0,38369
21334178,1,58176
21334178,2,18751
21334178,3,57843
21334178,4,40433
21334178,5,63093
21334178,6,48943
21334137,0,42454
21334137,1,51315
21334137,2,17887
21333764,0,41858
21333764,1,18626
21333764,2,22351
21333764,3,74201
21333764,4,50143
21333764,5,56649
21333764,6,53670
21333764,7,14554
21333704,0,39822
21333704,1,39659
21333704,2,79146
21333704,3,52073
21333704,4,3862
21333704,5,49788
21333704,6,39494
21333704,7,79573
21333704,8,50040
21333608,0,44005
21333608,1,45774
21333607,0,11544
21333607,1,12797
21333607,2,47141
21333607,3,21510
21333607,4,60933
21333607,5,72963
21333607,6,23799
21333606,0,18762
21333606,1,11456
21333606,2,67380
21333606,3,42319
21333606,4,48192
21333501,0,27476
21333501,1,32861
21333501,2,31388
21333500,0,9247
21333500,1,43677
21333500,2,6837
21333500,3,68198
21333500,4,16458
21333500,5,18401
21333500,6,54409
21333500,7,12763
21333500,8,20272
21333500,9,6526
21333500,10,13725
21333500,11,18689
21333500,12,46095
21333500,13,24134
21333500,14,10558
21333500,15,44224
21333500,16,6733
21333500,17,21624
21333500,18,24953
21333500,19,56621
21333500,20,54274
21333500,21,74385
21333500,22,7486
21333500,23,672
21333500,24,68200
21333500,25,71226
21333500,26,23588
21333500,27,46907
21333500,28,51266
21333484,0,16216
21333455,0,5200
21333387,0,42236
21333387,1,50651
21333387,2,53423
21333387,3,43722
21333236,0,43739
21333236,1,1035
21333236,2,70165
21333236,3,68587
21330467,0,6170
21330467,1,11879
21330467,2,27800
21330467,3,19452
21330467,4,6152
21329873,0,40426
21329873,1,54917
21329873,2,24275
21329013,0,36952
21328046,0,41279
21328046,1,48696
21328046,2,65838
21328046,3,18481
21328046,4,20937
21328046,5,7657
21328046,6,72231
21328046,7,60308
21328046,8,38286
21328046,9,40131
21327131,0,17778
21325774,0,24762
21325774,1,37717
21325774,2,47984
21325126,0,71377
21325126,1,922
21325126,2,52102
21325126,3,36194
21324752,0,62383
21324752,1,58182
21324752,2,33506
21324752,3,25454
21324752,4,27224
21324752,5,59000
21324651,0,23875
21324651,1,5573
21324650,0,11670
21324650,1,72206
21324650,2,65083
21324650,3,11705
21323472,0,26771
21323048,0,6747
21322825,0,5670
21322825,1,48997
21322825,2,19182
21322825,3,26114
21322825,4,72620
21322825,5,47404
21322825,6,55518
21322824,0,7353
21322824,1,19176
21321459,0,31114
21321459,1,69945
21321340,0,41977
21320984,0,45710
21320984,1,25844
21320984,2,52389
21320528,0,37063
21320528,1,14672
21320528,2,38246
21320528,3,32856
21320119,0,19960
21320119,1,7486
21320119,2,10063
21320119,3,10963
21320119,4,12905
21320119,5,13725
21320119,6,13984
21320119,7,15135
21320119,8,73868
21320119,9,55348
21320115,0,78259
21320115,1,5228
21320115,2,3712
21320115,3,78759
21320115,4,78258
21320115,5,16951
21320115,6,72689
21320115,7,53339
21320115,8,72918
21320115,9,72885
21320115,10,26256
21320115,11,38124
21320115,12,3617
21320115,13,72562
21320115,14,13458
21320115,15,70273
21320115,16,46560
21320115,17,5341
21320115,18,10850
21320114,0,77181
21320114,1,25381
21320114,2,66610
21320114,3,50873
21320113,0,5455
21320113,1,4995
21320113,2,38605
21320113,3,59068
21320113,4,17665
21320113,5,50691
21320113,6,4670
21320113,7,27583
21320113,8,28406
21320111,0,47805
21320111,1,63691
21320111,2,16267
21320111,3,26093
21320111,4,54569
21320110,0,68274
21320110,1,10933
21320110,2,5112
21320110,3,26782
21320110,4,48757
21320110,5,25463
21320110,6,28618
21320110,7,18223
21320110,8,67800
21320110,9,37460
21320110,10,60343
21320109,0,26591
21320109,1,5732
21320109,2,38142
21320109,3,50566
21320109,4,63155
21320109,5,18370
21320109,6,51498
21320108,0,47989
21320108,1,49005
21319269,0,42593
21319269,1,40661
21319269,2,38590
21319269,3,77909
21319269,4,57506
21319269,5,40869
21319269,6,40676
21319269,7,80571
21319269,8,78726
21319269,9,24444
21317045,0,9229
21317045,1,20982
21317045,2,41322
21317045,3,11390
21317045,4,72946
21317045,5,76172
21317045,6,16628
21317045,7,49848
21316472,0,81807
21316472,1,10381
21316472,2,26659
21316472,3,74882
21316472,4,73515
21316472,5,7547
21316472,6,67542
21316268,0,26435
21316268,1,41037
21316268,2,47807
21316268,3,69839
21316268,4,69828
21316268,5,58514
21316268,6,77390
21316268,7,77441
21316268,8,47827
21316267,0,12323
21316267,1,35204
21316267,2,48748
21316266,0,20667
21316266,1,45568
21316266,2,81146
21316266,3,9462
21316266,4,78190
21315660,0,5984
21315660,1,10050
21315660,2,28407
21315658,0,57075
21315658,1,10697
21315658,2,32712
21315658,3,44216
21315622,0,20222
21315622,1,27070
21315622,2,78860
21315622,3,15390
21315622,4,78453
21315622,5,78468
21315622,6,12579
21315622,7,64965
21315621,0,46889
21315621,1,63734
21315621,2,15765
21315621,3,53160
21315621,4,60558
21315621,5,55840
21315621,6,385
21315189,0,4137
21315189,1,66468
21315189,2,48313
21315189,3,54243
21314683,0,39127
21314683,1,50748
21314683,2,11177
21314683,3,42511
21314683,4,29813
21314682,0,11716
21314682,1,75726
21314682,2,29270
21314682,3,80571
21314681,0,40629
21314681,1,40608
21314681,2,77773
21314681,3,80741
21314681,4,39975
21314680,0,56665
21313790,0,42135
21313790,1,66182
21313790,2,8298
21313790,3,29056
21311712,0,46786
21311489,0,74732
21311489,1,2251
21311489,2,30471
21311489,3,33263
21310668,0,11209
21310668,1,4164
21310668,2,14359
21310667,0,45293
21310667,1,43294
21310667,2,31104
21310667,3,69493
21310667,4,36331
21310667,5,26748
21310666,0,78190
21310666,1,9458
21310665,0,4848
21310665,1,5582
21310665,2,61977
21310655,0,42454
21310655,1,71340
21310655,2,17887
21310586,0,58756
21310584,0,50304
21310584,1,13049
21310584,2,26356
21310584,3,27390
21310584,4,50820
21310584,5,45033
21310584,6,56186
21310584,7,61881
21310584,8,17900
21310584,9,5121
21310584,10,385
21310334,0,5884
21310334,1,34697
21310334,2,79958
21310333,0,75190
21310333,1,49708
21310333,2,22035
21310333,3,75994
21310333,4,48766
21310333,5,52133
21310333,6,31099
21310218,0,15100
21310218,1,16087
21310218,2,26279
21310218,3,959
21310218,4,26268
21310218,5,52605
21310218,6,51978
21310166,0,54179
21310166,1,67498
21310166,2,45652
21310166,3,48681
21309441,0,68678
21309441,1,21872
21309441,2,44139
21309441,3,75469
21309441,4,75825
21309440,0,23409
21309440,1,61250
21309440,2,70526
21307269,0,8915
21307269,1,40432
21306958,0,27717
21306958,1,38635
21306958,2,60344
21306958,3,43175
21306958,4,63387
21306957,0,64418
21306957,1,8945
21306957,2,20592
21306957,3,57217
21306957,4,33637
21306957,5,15727
21306957,6,40385
21306922,0,8521
21306922,1,65692
21306874,0,76724
21306874,1,40516
21306874,2,63054
21306874,3,57197
21306874,4,76084
21306874,5,66578
21306874,6,60963
21306874,7,14154
21306800,0,37751
21306800,1,65407
21306800,2,53786
21306800,3,67520
21305288,0,33888
21305288,1,44411
21305288,2,38210
21304484,0,5573
21304484,1,41158
21304484,2,63853
21304484,3,28216
21304182,0,14456
21304182,1,26434
21304182,2,64150
21304182,3,79921
21304182,4,59592
21304182,5,52725
21304182,6,665
21303859,0,24208
21303859,1,73502
21303859,2,73468
21303858,0,15610
21303858,1,24309
21303858,2,73411
21303724,0,55697
21303724,1,26901
21303724,2,80257
21303724,3,80262
21303724,4,32243
21302206,0,9119
21302206,1,20720
21302206,2,19107
21302206,3,49586
21301361,0,12350
21301361,1,12395
21301361,2,39736
21301361,3,26311
21301361,4,47255
21301338,0,57146
21301338,1,55348
21300747,0,70957
21300747,1,20036
21300747,2,67590
21300747,3,21634
21300747,4,79903
21300747,5,75937
21300747,6,52028
21300747,7,30106
21300747,8,75959
21300747,9,81969
21300747,10,60920
21300747,11,16987
21300747,12,64904
21300747,13,35965
21300747,14,7186
21300595,0,73152
21300573,0,42242
21300573,1,10474
21300573,2,38737
21300573,3,50182
21300523,0,80881
21300523,1,25991
21300523,2,38049
21300523,3,7368
21300523,4,51182
21300523,5,70077
21300523,6,56123
21300489,0,57494
21300489,1,22619
21300489,2,14880
21300489,3,51215
21300040,0,74894
21300040,1,62988
21300040,2,33743
21300040,3,37043
21300040,4,64063
21299547,0,38359
21299547,1,1716
21299547,2,15331
21299547,3,71970
21299547,4,60986
21299547,5,34527
21299547,6,47132
21299547,7,7103
21299069,0,40229
21299069,1,62060
21299069,2,45557
21297649,0,17842
21297341,0,34332
21297341,1,62479
21297341,2,72307
21297341,3,79242
21297341,4,78203
21297341,5,61481
21297341,6,41657
21297341,7,32378
21296622,0,18770
21296622,1,48616
21296622,2,70111
21296622,3,25307
21296622,4,23266
21296622,5,10227
21296622,6,16379
21296622,7,17439
21296621,0,75734
21296621,1,38857
21296621,2,29245
21296621,3,41186
21296621,4,78471
21296621,5,78528
21296547,0,50304
21295498,0,3243
21295498,1,24369
21295498,2,3761
21295498,3,18229
21295498,4,47796
21295209,0,14202
21295209,1,25241
21295209,2,29027
21294720,0,23561
21294720,1,44221
21294720,2,16266
21294720,3,57327
21294720,4,29478
21294720,5,24494
21294720,6,1456
21294720,7,31747
21294084,0,1027
21294084,1,19169
21294084,2,293
21294084,3,7348
21294084,4,35837
21294084,5,292
21294084,6,23282
21293271,0,57025
21293271,1,59414
21293270,0,3887
21293269,0,53571
21293211,0,18437
21293211,1,69351
21293211,2,54820
21292560,0,41184
21292560,1,39842
21292560,2,75447
21292560,3,11673
21292560,4,77678
21292560,5,72176
21292560,6,76204
21292560,7,47896
21292560,8,76425
21292560,9,39729
21292560,10,78627
21292559,0,53770
21292559,1,56797
21292559,2,58275
21292559,3,58245
21292559,4,58249
21292559,5,15204
21292559,6,58037
21292559,7,33361
21292558,0,73896
21292558,1,77098
21292558,2,22429
21292558,3,66444
21292558,4,33653
21292558,5,30355
21292558,6,47005
21292549,0,76435
21292549,1,73345
21292549,2,12048
21288989,0,17504
21288989,1,66151
21288978,0,38164
21288978,1,41607
21288978,2,57553
21288978,3,71021
21288978,4,76737
21288978,5,32147
21288779,0,24632
21288778,0,60476
21288778,1,52401
21288778,2,43024
21288778,3,76231
21288778,4,73104
21288778,5,16379
21288778,6,76253
21287775,0,64163
21287775,1,14245
21287775,2,73976
21287775,3,23262
21287502,0,11884
21287502,1,80049
21287502,2,25689
21287502,3,80330
21287502,4,25895
21287502,5,16830
21287502,6,27079
21287492,0,23722
21287492,1,44346
21286946,0,31558
21286946,1,18720
21286946,2,54534
21286946,3,66808
21286854,0,29907
21286854,1,78651
21286854,2,41244
21286854,3,72194
21286854,4,41226
21286854,5,75526
21286854,6,11359
21286854,7,42324
21284714,0,74200
21284714,1,14759
21284714,2,640
21284714,3,54109
21284714,4,12099
21284714,5,13723
21284466,0,41165
21284466,1,40433
21284466,2,44258
21284466,3,48944
21284466,4,45347
21284466,5,36679
21284466,6,81035
21284465,0,17341
21284465,1,71262
21284465,2,41097
21284465,3,32555
21284465,4,6282
21284465,5,66567
21284450,0,44514
